countyFIPS,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With private health insurance,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With private health insurance,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With public coverage,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!With health insurance coverage!!With public coverage,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!No health insurance coverage,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!No health insurance coverage,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population under 19 years,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population under 19 years,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population under 19 years!!No health insurance coverage,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population under 19 years!!No health insurance coverage,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage!!With private health insurance,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage!!With private health insurance,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage!!With public coverage,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!With health insurance coverage!!With public coverage,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!No health insurance coverage,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Employed!!No health insurance coverage,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage!!With private health insurance,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage!!With private health insurance,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage!!With public coverage,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!With health insurance coverage!!With public coverage,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!No health insurance coverage,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!In labor force!!Unemployed!!No health insurance coverage,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage!!With private health insurance,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage!!With private health insurance,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage!!With public coverage,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!With health insurance coverage!!With public coverage,Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!No health insurance coverage,Percent Estimate!!HEALTH INSURANCE COVERAGE!!Civilian noninstitutionalized population!!Civilian noninstitutionalized population 19 to 64 years!!Not in labor force!!No health insurance coverage
1001,54277,54277,50402,92.9,39594,72.9,18191,33.5,3875,7.1,14134,14134,322,2.3,32229,32229,23936,23936,22999,22999,21107,91.8,20706,90.0,1379,6.0,1892,8.2,937,937,636,67.9,502,53.6,185,19.7,301,32.1,8293,8293,6933,83.6,4441,53.6,3365,40.6,1360,16.4
1003,205452,205452,184588,89.8,144398,70.3,72322,35.2,20864,10.2,48048,48048,1978,4.1,117408,117408,88586,88586,84814,84814,72442,85.4,69856,82.4,4385,5.2,12372,14.6,3772,3772,2288,60.7,1713,45.4,856,22.7,1484,39.3,28822,28822,23954,83.1,16608,57.6,10665,37.0,4868,16.9
1005,22882,22882,20324,88.8,12324,53.9,11508,50.3,2558,11.2,5706,5706,174,3.0,12734,12734,8584,8584,7761,7761,6618,85.3,6038,77.8,845,10.9,1143,14.7,823,823,472,57.4,307,37.3,253,30.7,351,42.6,4150,4150,3273,78.9,1536,37.0,2167,52.2,877,21.1
1007,20468,20468,18849,92.1,13840,67.6,7748,37.9,1619,7.9,4859,4859,86,1.8,12102,12102,8179,8179,7587,7587,6820,89.9,6677,88.0,383,5.0,767,10.1,592,592,384,64.9,322,54.4,104,17.6,208,35.1,3923,3923,3365,85.8,1844,47.0,1921,49.0,558,14.2
1009,57169,57169,50866,89.0,38830,67.9,19752,34.6,6303,11.0,14057,14057,914,6.5,33123,33123,20906,20906,20076,20076,17718,88.3,17425,86.8,714,3.6,2358,11.7,830,830,479,57.7,422,50.8,111,13.4,351,42.3,12217,12217,9600,78.6,6370,52.1,4308,35.3,2617,21.4
1011,9978,9978,8902,89.2,5424,54.4,4385,43.9,1076,10.8,2445,2445,46,1.9,6021,6021,4060,4060,3601,3601,3232,89.8,2983,82.8,349,9.7,369,10.2,459,459,261,56.9,193,42.0,76,16.6,198,43.1,1961,1961,1517,77.4,829,42.3,773,39.4,444,22.6
1013,19734,19734,17729,89.8,12309,62.4,8613,43.6,2005,10.2,4753,4753,101,2.1,11309,11309,7872,7872,7365,7365,6234,84.6,5948,80.8,478,6.5,1131,15.4,507,507,275,54.2,182,35.9,154,30.4,232,45.8,3437,3437,2896,84.3,1524,44.3,1837,53.4,541,15.7
1015,113561,113561,102875,90.6,75940,66.9,46695,41.1,10686,9.4,26921,26921,528,2.0,67704,67704,48810,48810,44729,44729,39190,87.6,37586,84.0,3568,8.0,5539,12.4,4081,4081,2234,54.7,1215,29.8,1210,29.6,1847,45.3,18894,18894,16172,85.6,9191,48.6,9553,50.6,2722,14.4
1017,33433,33433,29820,89.2,20249,60.6,13996,41.9,3613,10.8,7307,7307,400,5.5,19915,19915,14463,14463,13728,13728,12030,87.6,11575,84.3,831,6.1,1698,12.4,735,735,346,47.1,223,30.3,139,18.9,389,52.9,5452,5452,4338,79.6,2041,37.4,2891,53.0,1114,20.4
1019,25587,25587,23454,91.7,17359,67.8,11059,43.2,2133,8.3,5548,5548,84,1.5,14579,14579,9685,9685,9183,9183,8109,88.3,7849,85.5,534,5.8,1074,11.7,502,502,302,60.2,226,45.0,90,17.9,200,39.8,4894,4894,4131,84.4,2296,46.9,2421,49.5,763,15.6
1021,43609,43609,37433,85.8,27173,62.3,16253,37.3,6176,14.2,11197,11197,534,4.8,25626,25626,17387,17387,16141,16141,13245,82.1,12877,79.8,725,4.5,2896,17.9,1246,1246,675,54.2,514,41.3,228,18.3,571,45.8,8239,8239,6112,74.2,3702,44.9,3265,39.6,2127,25.8
1023,12945,12945,11464,88.6,7564,58.4,6175,47.7,1481,11.4,2804,2804,36,1.3,7323,7323,4390,4390,3909,3909,3337,85.4,3122,79.9,300,7.7,572,14.6,481,481,178,37.0,97,20.2,84,17.5,303,63.0,2933,2933,2363,80.6,1350,46.0,1442,49.2,570,19.4
1025,24098,24098,21504,89.2,13755,57.1,11320,47.0,2594,10.8,5624,5624,124,2.2,14004,14004,8167,8167,7027,7027,6273,89.3,6065,86.3,442,6.3,754,10.7,1140,1140,575,50.4,357,31.3,252,22.1,565,49.6,5837,5837,4746,81.3,2336,40.0,3063,52.5,1091,18.7
1027,13128,13128,11788,89.8,8451,64.4,5571,42.4,1340,10.2,3069,3069,24,0.8,7590,7590,5375,5375,5023,5023,4234,84.3,4003,79.7,359,7.1,789,15.7,352,352,234,66.5,151,42.9,83,23.6,118,33.5,2215,2215,1806,81.5,987,44.6,1052,47.5,409,18.5
1029,14760,14760,12874,87.2,9112,61.7,5976,40.5,1886,12.8,3630,3630,174,4.8,8409,8409,5609,5609,5229,5229,4395,84.1,4149,79.3,373,7.1,834,15.9,380,380,159,41.8,102,26.8,57,15.0,221,58.2,2800,2800,2181,77.9,1248,44.6,1228,43.9,619,22.1
1031,49581,49581,44577,89.9,34324,69.2,18897,38.1,5004,10.1,12901,12901,564,4.4,28583,28583,21153,21153,19886,19886,17291,87.0,16408,82.5,2044,10.3,2595,13.0,1267,1267,828,65.4,581,45.9,317,25.0,439,34.6,7430,7430,6035,81.2,3967,53.4,3124,42.0,1395,18.8
1033,54038,54038,49685,91.9,37462,69.3,20614,38.1,4353,8.1,12219,12219,392,3.2,31549,31549,22151,22151,20881,20881,18945,90.7,18265,87.5,1287,6.2,1936,9.3,1270,1270,685,53.9,518,40.8,180,14.2,585,46.1,9398,9398,7965,84.8,4826,51.4,4165,44.3,1433,15.2
1035,12469,12469,10665,85.5,6805,54.6,5484,44.0,1804,14.5,2841,2841,162,5.7,6921,6921,3984,3984,3499,3499,2901,82.9,2763,79.0,168,4.8,598,17.1,485,485,139,28.7,118,24.3,24,4.9,346,71.3,2937,2937,2239,76.2,1294,44.1,1360,46.3,698,23.8
1037,10465,10465,9653,92.2,6709,64.1,4851,46.4,812,7.8,1900,1900,87,4.6,6236,6236,3933,3933,3757,3757,3343,89.0,3281,87.3,181,4.8,414,11.0,176,176,77,43.8,53,30.1,24,13.6,99,56.3,2303,2303,2120,92.1,1284,55.8,1346,58.4,183,7.9
1039,36786,36786,32670,88.8,23544,64.0,14408,39.2,4116,11.2,8568,8568,569,6.6,20830,20830,14868,14868,13607,13607,11885,87.3,11570,85.0,560,4.1,1722,12.7,1261,1261,427,33.9,277,22.0,178,14.1,834,66.1,5962,5962,4984,83.6,2933,49.2,2754,46.2,978,16.4
1041,13656,13656,12296,90.0,8864,64.9,5499,40.3,1360,10.0,3291,3291,121,3.7,7962,7962,5500,5500,5196,5196,4506,86.7,4291,82.6,376,7.2,690,13.3,304,304,161,53.0,109,35.9,52,17.1,143,47.0,2462,2462,2058,83.6,1196,48.6,1217,49.4,404,16.4
1043,81446,81446,71815,88.2,51883,63.7,30468,37.4,9631,11.8,19479,19479,743,3.8,47502,47502,32370,32370,30788,30788,26224,85.2,25429,82.6,1400,4.5,4564,14.8,1582,1582,965,61.0,668,42.2,408,25.8,617,39.0,15132,15132,11425,75.5,7196,47.6,5444,36.0,3707,24.5
1045,46406,46406,41132,88.6,30252,65.2,19029,41.0,5274,11.4,12120,12120,425,3.5,26554,26554,18104,18104,16680,16680,13695,82.1,13157,78.9,1494,9.0,2985,17.9,1424,1424,947,66.5,623,43.8,377,26.5,477,33.5,8450,8450,7081,83.8,4233,50.1,4043,47.8,1369,16.2
1047,39749,39749,34984,88.0,19501,49.1,19993,50.3,4765,12.0,10402,10402,209,2.0,22784,22784,14669,14669,12850,12850,10871,84.6,10226,79.6,1042,8.1,1979,15.4,1819,1819,990,54.4,392,21.6,649,35.7,829,45.6,8115,8115,6430,79.2,2408,29.7,4615,56.9,1685,20.8
1049,70443,70443,60212,85.5,40587,57.6,28734,40.8,10231,14.5,18159,18159,668,3.7,41057,41057,27812,27812,26627,26627,21290,80.0,20568,77.2,1167,4.4,5337,20.0,1185,1185,672,56.7,558,47.1,202,17.0,513,43.3,13245,13245,9603,72.5,5332,40.3,5742,43.4,3642,27.5
1051,76330,76330,70103,91.8,56436,73.9,25108,32.9,6227,8.2,19346,19346,468,2.4,45578,45578,33429,33429,31451,31451,28743,91.4,27930,88.8,1929,6.1,2708,8.6,1978,1978,1009,51.0,923,46.7,237,12.0,969,49.0,12149,12149,10067,82.9,6799,56.0,4777,39.3,2082,17.1
1053,34533,34533,29192,84.5,19963,57.8,13099,37.9,5341,15.5,8802,8802,889,10.1,19451,19451,13064,13064,11266,11266,9792,86.9,9384,83.3,598,5.3,1474,13.1,1798,1798,633,35.2,381,21.2,281,15.6,1165,64.8,6387,6387,4582,71.7,2451,38.4,2586,40.5,1805,28.3
1055,102146,102146,91484,89.6,66066,64.7,41395,40.5,10662,10.4,23571,23571,669,2.8,60290,60290,41412,41412,38800,38800,33562,86.5,32189,83.0,2347,6.0,5238,13.5,2612,2612,1410,54.0,988,37.8,621,23.8,1202,46.0,18878,18878,15332,81.2,8566,45.4,8960,47.5,3546,18.8
1057,16385,16385,14939,91.2,10420,63.6,7651,46.7,1446,8.8,3739,3739,83,2.2,9346,9346,6239,6239,5819,5819,5166,88.8,4963,85.3,347,6.0,653,11.2,420,420,268,63.8,224,53.3,55,13.1,152,36.2,3107,3107,2549,82.0,1301,41.9,1853,59.6,558,18.0
1059,31319,31319,27314,87.2,19396,61.9,11794,37.7,4005,12.8,8020,8020,714,8.9,18325,18325,12626,12626,11911,11911,10277,86.3,9942,83.5,533,4.5,1634,13.7,715,715,320,44.8,219,30.6,113,15.8,395,55.2,5699,5699,4437,77.9,2640,46.3,2267,39.8,1262,22.1
1061,26169,26169,22583,86.3,14626,55.9,11689,44.7,3586,13.7,6240,6240,205,3.3,14942,14942,10213,10213,9340,9340,7611,81.5,7251,77.6,551,5.9,1729,18.5,873,873,228,26.1,115,13.2,123,14.1,645,73.9,4729,4729,3731,78.9,1734,36.7,2469,52.2,998,21.1
1063,8371,8371,7415,88.6,3824,45.7,4817,57.5,956,11.4,1886,1886,74,3.9,4812,4812,2340,2340,1936,1936,1725,89.1,1662,85.8,110,5.7,211,10.9,404,404,199,49.3,129,31.9,70,17.3,205,50.7,2472,2472,2006,81.1,917,37.1,1484,60.0,466,18.9
1065,14649,14649,13365,91.2,8094,55.3,7362,50.3,1284,8.8,3840,3840,86,2.2,8228,8228,5293,5293,4640,4640,4192,90.3,3901,84.1,432,9.3,448,9.7,653,653,365,55.9,202,30.9,193,29.6,288,44.1,2935,2935,2473,84.3,988,33.7,1832,62.4,462,15.7
1067,16821,16821,14904,88.6,10528,62.6,7314,43.5,1917,11.4,3839,3839,51,1.3,9497,9497,6641,6641,6218,6218,5059,81.4,4755,76.5,425,6.8,1159,18.6,423,423,139,32.9,73,17.3,66,15.6,284,67.1,2856,2856,2433,85.2,1379,48.3,1453,50.9,423,14.8
1069,103510,103510,92773,89.6,65560,63.3,41174,39.8,10737,10.4,25430,25430,605,2.4,60638,60638,43558,43558,40530,40530,34832,85.9,33174,81.9,2684,6.6,5698,14.1,3028,3028,1628,53.8,1037,34.2,674,22.3,1400,46.2,17080,17080,14129,82.7,7655,44.8,7958,46.6,2951,17.3
1071,51593,51593,46619,90.4,34725,67.3,20880,40.5,4974,9.6,11658,11658,141,1.2,30191,30191,19480,19480,18349,18349,15898,86.6,15444,84.2,933,5.1,2451,13.4,1131,1131,685,60.6,502,44.4,210,18.6,446,39.4,10711,10711,8817,82.3,5534,51.7,4462,41.7,1894,17.7
1073,652744,652744,590580,90.5,442646,67.8,228387,35.0,62164,9.5,159831,159831,5886,3.7,396523,396523,300698,300698,279528,279528,246748,88.3,236544,84.6,17849,6.4,32780,11.7,21170,21170,12749,60.2,7897,37.3,5484,25.9,8421,39.8,95825,95825,81133,84.7,48893,51.0,42534,44.4,14692,15.3
1075,13767,13767,12470,90.6,8333,60.5,5975,43.4,1297,9.4,3247,3247,395,12.2,7670,7670,5316,5316,4928,4928,4459,90.5,4283,86.9,339,6.9,469,9.5,388,388,194,50.0,128,33.0,66,17.0,194,50.0,2354,2354,2120,90.1,1187,50.4,1177,50.0,234,9.9
1077,91710,91710,83382,90.9,65566,71.5,33158,36.2,8328,9.1,19790,19790,442,2.2,54551,54551,39063,39063,37122,37122,32280,87.0,31425,84.7,1939,5.2,4842,13.0,1941,1941,1157,59.6,839,43.2,370,19.1,784,40.4,15488,15488,13294,85.8,9311,60.1,5399,34.9,2194,14.2
1079,32920,32920,30234,91.8,22221,67.5,12837,39.0,2686,8.2,7658,7658,212,2.8,19577,19577,12433,12433,11785,11785,10778,91.5,10582,89.8,587,5.0,1007,8.5,648,648,359,55.4,273,42.1,96,14.8,289,44.6,7144,7144,5979,83.7,3709,51.9,3023,42.3,1165,16.3
1081,157838,157838,145322,92.1,119057,75.4,43481,27.5,12516,7.9,37789,37789,758,2.0,102574,102574,72625,72625,68763,68763,61900,90.0,59526,86.6,4183,6.1,6863,10.0,3862,3862,2589,67.0,2003,51.9,741,19.2,1273,33.0,29949,29949,26351,88.0,20768,69.3,8023,26.8,3598,12.0
1083,90107,90107,81473,90.4,65491,72.7,28534,31.7,8634,9.6,22706,22706,570,2.5,53998,53998,39608,39608,36844,36844,32564,88.4,31770,86.2,1780,4.8,4280,11.6,2764,2764,1511,54.7,1197,43.3,348,12.6,1253,45.3,14390,14390,11942,83.0,8307,57.7,5099,35.4,2448,17.0
1085,10139,10139,9202,90.8,5246,51.7,5326,52.5,937,9.2,2420,2420,35,1.4,5940,5940,3595,3595,3201,3201,2783,86.9,2634,82.3,217,6.8,418,13.1,394,394,232,58.9,103,26.1,135,34.3,162,41.1,2345,2345,2029,86.5,606,25.8,1648,70.3,316,13.5
1087,18828,18828,17305,91.9,11781,62.6,8744,46.4,1523,8.1,3932,3932,66,1.7,11432,11432,7606,7606,6715,6715,5926,88.3,5601,83.4,712,10.6,789,11.7,891,891,606,68.0,396,44.4,252,28.3,285,32.0,3826,3826,3462,90.5,2145,56.1,1823,47.6,364,9.5
1089,352428,352428,320977,91.1,269270,76.4,102618,29.1,31451,8.9,84141,84141,2995,3.6,217889,217889,169016,169016,159651,159651,142258,89.1,138448,86.7,9994,6.3,17393,10.9,9365,9365,5687,60.7,4589,49.0,1470,15.7,3678,39.3,48873,48873,41722,85.4,32319,66.1,14165,29.0,7151,14.6
1091,19318,19318,17471,90.4,11755,60.8,8567,44.3,1847,9.6,4853,4853,136,2.8,10934,10934,6847,6847,6172,6172,5568,90.2,5305,86.0,406,6.6,604,9.8,675,675,410,60.7,331,49.0,82,12.1,265,39.3,4087,4087,3276,80.2,1801,44.1,2139,52.3,811,19.8
1093,29498,29498,26397,89.5,19295,65.4,12059,40.9,3101,10.5,6663,6663,214,3.2,16875,16875,11820,11820,11241,11241,9722,86.5,9394,83.6,509,4.5,1519,13.5,579,579,197,34.0,150,25.9,50,8.6,382,66.0,5055,5055,4069,80.5,2352,46.5,2382,47.1,986,19.5
1095,94296,94296,81929,86.9,58346,61.9,37084,39.3,12367,13.1,24691,24691,996,4.0,54169,54169,37886,37886,35924,35924,29473,82.0,28213,78.5,2120,5.9,6451,18.0,1962,1962,1154,58.8,849,43.3,409,20.8,808,41.2,16283,16283,12307,75.6,7266,44.6,6841,42.0,3976,24.4
1097,408043,408043,360577,88.4,253368,62.1,155164,38.0,47466,11.6,103780,103780,3550,3.4,242008,242008,172393,172393,162020,162020,138279,85.3,131500,81.2,10687,6.6,23741,14.7,10373,10373,5589,53.9,3749,36.1,2307,22.2,4784,46.1,69615,69615,54737,78.6,32155,46.2,28664,41.2,14878,21.4
1099,21279,21279,18436,86.6,11385,53.5,9582,45.0,2843,13.4,5204,5204,193,3.7,12148,12148,7168,7168,5934,5934,5425,91.4,5240,88.3,391,6.6,509,8.6,1234,1234,608,49.3,346,28.0,280,22.7,626,50.7,4980,4980,3500,70.3,1904,38.2,1905,38.3,1480,29.7
1101,221976,221976,198563,89.5,142613,64.2,86244,38.9,23413,10.5,56393,56393,1601,2.8,134324,134324,100069,100069,92673,92673,80635,87.0,76431,82.5,7626,8.2,12038,13.0,7396,7396,4014,54.3,2564,34.7,1722,23.3,3382,45.7,34255,34255,27993,81.7,16065,46.9,15988,46.7,6262,18.3
1103,117351,117351,105414,89.8,80768,68.8,42078,35.9,11937,10.2,28803,28803,890,3.1,69275,69275,50292,50292,47810,47810,41640,87.1,40305,84.3,2705,5.7,6170,12.9,2482,2482,1222,49.2,896,36.1,476,19.2,1260,50.8,18983,18983,15400,81.1,10195,53.7,7098,37.4,3583,18.9
1105,9327,9327,8141,87.3,4326,46.4,4784,51.3,1186,12.7,2384,2384,122,5.1,5277,5277,2484,2484,2171,2171,1856,85.5,1766,81.3,98,4.5,315,14.5,313,313,150,47.9,150,47.9,0,0.0,163,52.1,2793,2793,2207,79.0,847,30.3,1467,52.5,586,21.0
1107,18877,18877,17273,91.5,11564,61.3,8467,44.9,1604,8.5,4257,4257,179,4.2,10955,10955,7519,7519,6779,6779,6116,90.2,5935,87.5,413,6.1,663,9.8,740,740,386,52.2,124,16.8,262,35.4,354,47.8,3436,3436,3032,88.2,1571,45.7,1914,55.7,404,11.8
1109,33214,33214,30034,90.4,22241,67.0,11817,35.6,3180,9.6,7128,7128,291,4.1,21338,21338,14155,14155,12998,12998,11855,91.2,11250,86.6,821,6.3,1143,8.8,1157,1157,720,62.2,529,45.7,257,22.2,437,37.8,7183,7183,5885,81.9,3897,54.3,2499,34.8,1298,18.1
1111,22324,22324,19979,89.5,13973,62.6,9073,40.6,2345,10.5,5188,5188,164,3.2,12780,12780,8431,8431,7980,7980,6661,83.5,6466,81.0,373,4.7,1319,16.5,451,451,242,53.7,227,50.3,19,4.2,209,46.3,4349,4349,3696,85.0,2228,51.2,1856,42.7,653,15.0
1113,56501,56501,48911,86.6,33496,59.3,23512,41.6,7590,13.4,15055,15055,638,4.2,33849,33849,23758,23758,21837,21837,17667,80.9,16607,76.0,2656,12.2,4170,19.1,1921,1921,1253,65.2,804,41.9,566,29.5,668,34.8,10091,10091,7994,79.2,4375,43.4,4773,47.3,2097,20.8
1115,85382,85382,77829,91.2,61207,71.7,27106,31.7,7553,8.8,20957,20957,447,2.1,50734,50734,37868,37868,35831,35831,31835,88.8,31008,86.5,1849,5.2,3996,11.2,2037,2037,1148,56.4,942,46.2,258,12.7,889,43.6,12866,12866,10677,83.0,7262,56.4,4865,37.8,2189,17.0
1117,209638,209638,195354,93.2,169544,80.9,50846,24.3,14284,6.8,53403,53403,1921,3.6,126585,126585,101107,101107,97476,97476,89617,91.9,88208,90.5,3028,3.1,7859,8.1,3631,3631,2352,64.8,2131,58.7,368,10.1,1279,35.2,25478,25478,22359,87.8,17847,70.0,6845,26.9,3119,12.2
1119,12846,12846,10856,84.5,6452,50.2,5918,46.1,1990,15.5,2962,2962,118,4.0,7794,7794,4445,4445,3900,3900,3279,84.1,3055,78.3,340,8.7,621,15.9,545,545,222,40.7,96,17.6,143,26.2,323,59.3,3349,3349,2439,72.8,1382,41.3,1355,40.5,910,27.2
1121,77590,77590,70388,90.7,48208,62.1,34250,44.1,7202,9.3,18245,18245,306,1.7,46005,46005,31357,31357,28835,28835,25439,88.2,24401,84.6,1944,6.7,3396,11.8,2522,2522,1489,59.0,795,31.5,793,31.4,1033,41.0,14648,14648,12213,83.4,6012,41.0,8009,54.7,2435,16.6
1123,40110,40110,36880,91.9,25311,63.1,18150,45.3,3230,8.1,9150,9150,193,2.1,23019,23019,15307,15307,13978,13978,12648,90.5,12379,88.6,689,4.9,1330,9.5,1329,1329,857,64.5,541,40.7,355,26.7,472,35.5,7712,7712,6477,84.0,3414,44.3,4017,52.1,1235,16.0
1125,204693,204693,189276,92.5,151210,73.9,62124,30.3,15417,7.5,49945,49945,843,1.7,129713,129713,92721,92721,87315,87315,79265,90.8,76170,87.2,5401,6.2,8050,9.2,5406,5406,3768,69.7,2875,53.2,1096,20.3,1638,30.3,36992,36992,32440,87.7,22568,61.0,13694,37.0,4552,12.3
1127,63756,63756,56769,89.0,41430,65.0,26254,41.2,6987,11.0,14909,14909,542,3.6,37156,37156,25058,25058,22947,22947,19668,85.7,19034,82.9,1278,5.6,3279,14.3,2111,2111,1119,53.0,775,36.7,442,20.9,992,47.0,12098,12098,9934,82.1,5820,48.1,5782,47.8,2164,17.9
1129,16520,16520,14942,90.4,10504,63.6,7591,46.0,1578,9.6,3899,3899,146,3.7,9632,9632,5668,5668,5196,5196,4443,85.5,4220,81.2,415,8.0,753,14.5,472,472,391,82.8,380,80.5,44,9.3,81,17.2,3964,3964,3366,84.9,1857,46.8,2230,56.3,598,15.1
1131,10533,10533,9310,88.4,4778,45.4,5891,55.9,1223,11.6,2803,2803,18,0.6,5813,5813,3155,3155,2663,2663,2359,88.6,2264,85.0,166,6.2,304,11.4,492,492,168,34.1,80,16.3,89,18.1,324,65.9,2658,2658,2095,78.8,617,23.2,1680,63.2,563,21.2
